Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,Equipo,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,Agente libre
Jesus Luzardo,SP,25,0.154,15,0,0,0,0.0,0.211,MIA,575500,575500,194922,625,0.023716,225,0,0,0,0.0,0.044521,No
Dustin May,SP,5,0.031,3,0,0,0,0.0,0.0,LAD,590500,590500,590500,25,0.0009609999999999999,9,0,0,0,0.0,0.0,No
Zach Eflin,SP,18,0.111,29,0,0,1,0.0,0.065,PHI,4450000,4450000,4450000,324,0.012321,841,0,0,1,0.0,0.0042250000000000005,No
Griffin Jax,SP,18,0.111,3,0,0,0,0.0,0.0,MIN,570500,570500,279097,324,0.012321,9,0,0,0,0.0,0.0,No
Joey Lucchesi,SP,11,0.068,10,0,0,0,0.0,0.091,NYM,607100,607100,574464,121,0.0046240000000000005,100,0,0,0,0.0,0.008281,No
Adrian Sampson,RP,11,0.068,7,0,0,0,0.0,0.0,CHC,570500,570500,141082,121,0.0046240000000000005,49,0,0,0,0.0,0.0,No
Matt Manning,SP,18,0.111,1,0,0,0,0.0,0.0,DET,570500,570500,303633,324,0.012321,1,0,0,0,0.0,0.0,No
Keegan Akin,SP,24,0.148,2,0,0,0,0.0,0.0,BAL,570500,570500,447782,576,0.021903999999999996,4,0,0,0,0.0,0.0,No
Josh Sborz,RP,63,0.389,1,0,0,0,0.0,0.0,TEX,573500,573500,548774,3969,0.151321,1,0,0,0,0.0,0.0,No
A.J. Minter,RP,61,0.379,1,0,0,0,0.0,0.0,ATL,1300000,1300000,1300000,3721,0.143641,1,0,0,0,0.0,0.0,No
Max Kranick,SP,9,0.056,12,0,0,0,0.0,0.0,PIT,570500,570500,64407,81,0.0031360000000000003,144,0,0,0,0.0,0.0,No
Joan Adon,P,1,0.006,2,0,0,0,0.0,0.0,WSH,570500,570500,3067,1,3.6e-05,4,0,0,0,0.0,0.0,No
Adrian Morejon,SP,2,0.012,1,0,0,0,0.0,0.0,SD,572900,572900,572900,4,0.000144,1,0,0,0,0.0,0.0,No
Michael Rucker,RP,20,0.124,1,0,0,0,0.0,0.0,CHC,570500,570500,196288,400,0.015375999999999999,1,0,0,0,0.0,0.0,No
Anthony Bender,RP,61,0.377,2,0,0,0,0.0,0.0,MIA,570500,570500,466184,3721,0.142129,4,0,0,0,0.0,0.0,No
Alexander Reyes,RP,70,0.432,1,0,0,0,0.0,0.0,STL,900000,900000,900000,4900,0.18662399999999998,1,0,0,0,0.0,0.0,No
Brent Suter,RP,61,0.377,4,0,0,0,0.0,0.0,MIL,1500000,1550000,1550000,3721,0.142129,16,0,0,0,0.0,0.0,No
Jose Ruiz,RP,59,0.364,1,0,0,0,0.0,0.0,CHW,575000,575000,575000,3481,0.132496,1,0,0,0,0.0,0.0,No
Anthony Banda,RP,30,0.185,1,0,0,0,0.0,0.0,PIT,570500,570500,184020,900,0.034225,1,0,0,0,0.0,0.0,No
Jimmie Sherfy,RP,14,0.086,1,0,0,0,0.0,0.0,LAD,570500,570500,242293,196,0.007395999999999999,1,0,0,0,0.0,0.0,No
Lucas Sims,RP/CL,47,0.29,2,0,0,0,0.0,0.0,CIN,598500,598500,598500,2209,0.0841,4,0,0,0,0.0,0.0,No
Duane Underwood,RP,43,0.265,4,0,0,0,0.0,0.0,PIT,584500,584500,584500,1849,0.07022500000000001,16,0,0,0,0.0,0.0,No
Jake Junis,RP,16,0.099,1,0,0,0,0.0,0.0,KC,1700000,1700000,1700000,256,0.009801,1,0,0,0,0.0,0.0,No
Clay Holmes,RP,69,0.426,1,0,0,0,0.0,0.0,NYY,650000,650000,241155,4761,0.181476,1,0,0,0,0.0,0.0,No
Nick Pivetta,SP,31,0.191,2,0,0,0,0.0,0.0,BOS,613500,613500,613500,961,0.036481,4,0,0,0,0.0,0.0,No
Chris Flexen,SP,31,0.191,3,0,0,0,0.0,0.0,SEA,1400000,1700000,1700000,961,0.036481,9,0,0,0,0.0,0.0,No
Yency Almonte,RP,48,0.298,3,0,0,0,0.0,0.0,COL,575500,575500,575500,2304,0.088804,9,0,0,0,0.0,0.0,No
Kyle McGowin,RP,27,0.167,1,0,0,0,0.0,0.0,WSH,570500,570500,460050,729,0.027889000000000004,1,0,0,0,0.0,0.0,No
Jordan Montgomery,SP,30,0.185,4,0,0,0,0.0,0.0,NYY,2130000,2130000,2130000,900,0.034225,16,0,0,0,0.0,0.0,No
Emilio Pagan,RP,67,0.414,2,0,0,0,0.0,0.0,SD,1570000,1570000,1570000,4489,0.171396,4,0,0,0,0.0,0.0,No
Dinelson Lamet,SP,22,0.136,6,0,0,0,0.0,0.143,SD,4200000,4200000,4200000,484,0.018496000000000002,36,0,0,0,0.0,0.020448999999999995,No
Ryne Harper,RP,34,0.21,1,0,0,0,0.0,0.0,WSH,570500,570500,340437,1156,0.04409999999999999,1,0,0,0,0.0,0.0,No
Edgar Santana,RP,41,0.255,1,0,0,0,0.0,0.0,ATL,570500,570500,447782,1681,0.065025,1,0,0,0,0.0,0.0,No
Phil Maton,RP,65,0.401,1,0,0,0,0.0,0.0,HOU,975000,975000,340730,4225,0.16080100000000003,1,0,0,0,0.0,0.0,No
Tanner Houck,SP,18,0.111,1,0,0,0,0.0,0.0,BOS,577000,577000,192324,324,0.012321,1,0,0,0,0.0,0.0,No
Hans Crouse,P,2,0.012,1,0,0,0,0.0,0.0,PHI,570500,570500,24536,4,0.000144,1,0,0,0,0.0,0.0,No
Charlie Barnes,SP,9,0.056,1,0,0,0,0.0,0.0,MIN,570500,570500,150283,81,0.0031360000000000003,1,0,0,0,0.0,0.0,No
Josh Fleming,SP,26,0.161,1,0,0,0,0.0,0.0,TB,570500,570500,453916,676,0.025921000000000003,1,0,0,0,0.0,0.0,No
Bruce Zimmermann,SP,14,0.086,4,0,0,0,0.0,0.0,BAL,571500,571500,531629,196,0.007395999999999999,16,0,0,0,0.0,0.0,No
Zach Pop,RP,50,0.309,1,0,0,0,0.0,0.0,MIA,570500,570500,570500,2500,0.095481,1,0,0,0,0.0,0.0,No
John King,RP,27,0.167,1,0,0,0,0.0,0.0,TEX,572500,572500,572500,729,0.027889000000000004,1,0,0,0,0.0,0.0,No
Andre Jackson,RP,3,0.019,4,0,0,0,0.0,0.0,LAD,570500,570500,12268,9,0.000361,16,0,0,0,0.0,0.0,No
Paul Campbell,RP,16,0.099,5,0,0,0,0.0,0.0,MIA,570500,570500,101211,256,0.009801,25,0,0,0,0.0,0.0,No
John Curtiss,RP,44,0.272,5,0,0,0,0.0,0.0,MIL,615000,615000,214890,1936,0.07398400000000001,25,0,0,0,0.0,0.0,No
Dillon Peters,SP,6,0.037,5,0,0,0,0.0,0.167,PIT,570500,570500,150283,36,0.0013689999999999998,25,0,0,0,0.0,0.027889000000000004,No
Dennis Santana,RP,55,0.34,2,0,0,0,0.0,0.0,TEX,575000,575000,284372,3025,0.11560000000000002,4,0,0,0,0.0,0.0,No
Jaime Barria,SP,13,0.08,3,0,0,0,0.0,0.0,LAA,590500,590500,257175,169,0.0064,9,0,0,0,0.0,0.0,No
Ryan Yarbrough,SP,30,0.185,4,0,0,0,0.0,0.0,TB,2300000,2300000,2300000,900,0.034225,16,0,0,0,0.0,0.0,No
Robert Stock,RP,3,0.019,4,0,0,0,0.0,0.0,NYM,570500,570500,236159,9,0.000361,16,0,0,0,0.0,0.0,No
Brad Keller,SP,26,0.161,5,0,0,0,0.0,0.0,KC,3350000,3350000,3350000,676,0.025921000000000003,25,0,0,0,0.0,0.0,No
Nestor Cortes,SP,23,0.142,1,0,0,0,0.0,0.0,NYY,570500,570500,386442,529,0.020163999999999998,1,0,0,0,0.0,0.0,No
Adam Cimber,RP,72,0.444,2,0,0,0,0.0,0.0,TOR,925000,925000,477408,5184,0.197136,4,0,0,0,0.0,0.0,No
Casey Mize,SP,30,0.185,2,0,0,1,0.0,0.333,DET,574100,574100,574100,900,0.034225,4,0,0,1,0.0,0.11088900000000002,No
Kris Bubic,SP,29,0.179,5,0,0,0,0.0,0.0,KC,570500,570500,475385,841,0.032041,25,0,0,0,0.0,0.0,No
Aaron Ashby,P,14,0.086,2,0,0,0,0.0,0.333,MIL,570500,570500,138015,196,0.007395999999999999,4,0,0,0,0.0,0.11088900000000002,No
Joe Ryan,P,5,0.031,2,0,0,0,0.0,0.0,MIN,570500,570500,98144,25,0.0009609999999999999,4,0,0,0,0.0,0.0,No
Tarik Skubal,SP,31,0.191,2,0,0,0,0.0,0.0,DET,574300,574300,574300,961,0.036481,4,0,0,0,0.0,0.0,No
Justin Topa,RP,4,0.025,1,0,0,0,0.0,0.0,MIL,573000,573000,520689,16,0.0006250000000000001,1,0,0,0,0.0,0.0,No
Alex Vesia,RP,41,0.253,3,0,0,0,0.0,0.25,LAD,570500,570500,368040,1681,0.064009,9,0,0,0,0.0,0.0625,No
Reiss Knehr,P,12,0.074,8,0,0,0,0.0,0.0,SD,570500,570500,95077,144,0.005475999999999999,64,0,0,0,0.0,0.0,No
Evan Phillips,RP,8,0.049,3,0,0,0,0.0,0.0,LAD,570500,570500,144149,64,0.0024010000000000004,9,0,0,0,0.0,0.0,No
Tanner Anderson,RP,1,0.006,2,0,0,0,0.0,0.0,PIT,570500,570500,9201,1,3.6e-05,4,0,0,0,0.0,0.0,No
Josh Rogers,SP,6,0.037,12,0,0,0,0.0,0.077,WSH,570500,570500,92010,36,0.0013689999999999998,144,0,0,0,0.0,0.005929,No
Framber Valdez,SP,22,0.136,4,0,0,0,0.0,0.0,HOU,637300,637300,637300,484,0.018496000000000002,16,0,0,0,0.0,0.0,No
Jacob Webb,RP,34,0.211,2,0,0,0,0.0,0.0,ATL,570500,570500,263762,1156,0.044521,4,0,0,0,0.0,0.0,No
Jose Suarez,SP,23,0.142,1,0,0,0,0.0,0.0,LAA,570500,570500,401777,529,0.020163999999999998,1,0,0,0,0.0,0.0,No
Sam Coonrod,RP,42,0.259,1,0,0,0,0.0,0.0,PHI,573000,573000,573000,1764,0.067081,1,0,0,0,0.0,0.0,No
Patrick Murphy,SP,25,0.154,1,0,0,0,0.0,0.0,WSH,575000,575000,123640,625,0.023716,1,0,0,0,0.0,0.0,No
Adonis Medina,SP,4,0.025,1,0,0,0,0.0,0.0,PHI,570500,570500,70541,16,0.0006250000000000001,1,0,0,0,0.0,0.0,No
Yusei Kikuchi,SP,29,0.179,2,0,0,0,0.0,0.0,SEA,15000000,16500000,16500000,841,0.032041,4,0,0,0,0.0,0.0,No
Nabil Crismatt,RP,45,0.278,10,0,0,0,0.0,0.0,SD,585000,585000,471750,2025,0.07728400000000002,100,0,0,0,0.0,0.0,No
Tyler Alexander,SP,41,0.253,2,0,0,0,0.0,0.0,DET,578800,578800,578800,1681,0.064009,4,0,0,0,0.0,0.0,No
Sean Poppen,RP,24,0.148,1,0,0,0,0.0,0.0,ARI,570500,570500,144149,576,0.021903999999999996,1,0,0,0,0.0,0.0,No
Tyler Gilbert,RP,9,0.056,9,0,0,0,0.0,0.0,ARI,570500,570500,187087,81,0.0031360000000000003,81,0,0,0,0.0,0.0,No
Brusdar Graterol,RP,34,0.21,2,0,0,0,0.0,0.0,LAD,590500,590500,434975,1156,0.04409999999999999,4,0,0,0,0.0,0.0,No
Alek Manoah,SP,20,0.124,1,0,0,0,0.0,0.0,TOR,570500,570500,395643,400,0.015375999999999999,1,0,0,0,0.0,0.0,No
Sam Selman,RP,25,0.154,1,0,0,0,0.0,0.0,LAA,583000,583000,197442,625,0.023716,1,0,0,0,0.0,0.0,No
Junior Fernandez,RP,18,0.111,1,0,0,0,0.0,0.0,STL,570500,570500,318968,324,0.012321,1,0,0,0,0.0,0.0,No
David Bednar,RP/CL,61,0.377,1,0,0,0,0.0,0.0,PIT,579000,579000,579000,3721,0.142129,1,0,0,0,0.0,0.0,No
Tucker Davidson,SP,4,0.025,6,0,0,0,0.0,0.0,ATL,570500,570500,386442,16,0.0006250000000000001,36,0,0,0,0.0,0.0,No
Miguel Yajure,SP,4,0.025,3,0,0,0,0.0,0.0,PIT,570500,570500,30670,16,0.0006250000000000001,9,0,0,0,0.0,0.0,No
Carlos Hernandez,SP,24,0.148,4,0,0,0,0.0,0.0,KC,570500,570500,404844,576,0.021903999999999996,16,0,0,0,0.0,0.0,No
Manuel Rodriguez,RP,20,0.124,1,0,0,0,0.0,0.0,CHC,570500,570500,202422,400,0.015375999999999999,1,0,0,0,0.0,0.0,No
Tejay Antone,RP,23,0.142,3,0,0,0,0.0,0.25,CIN,580500,580500,580500,529,0.020163999999999998,9,0,0,0,0.0,0.0625,No
Rony Garcia,RP,2,0.012,1,0,0,0,0.0,0.0,DET,575000,575000,435831,4,0.000144,1,0,0,0,0.0,0.0,No
Reid Detmers,SP,5,0.031,1,0,0,0,0.0,0.5,LAA,570500,570500,174819,25,0.0009609999999999999,1,0,0,0,0.0,0.25,No
Spencer Strider,P,2,0.012,1,0,0,0,0.0,0.0,ATL,570500,570500,6134,4,0.000144,1,0,0,0,0.0,0.0,No
Nick Mears,RP,30,0.185,1,0,0,0,0.0,0.0,PIT,570500,570500,260695,900,0.034225,1,0,0,0,0.0,0.0,No
Tommy Nance,RP,27,0.167,2,0,0,0,0.0,0.0,CHC,570500,570500,208556,729,0.027889000000000004,4,0,0,0,0.0,0.0,No
Reiver Sanmartin,SP,2,0.012,6,0,0,0,0.0,0.0,CIN,570500,570500,18402,4,0.000144,36,0,0,0,0.0,0.0,No
Tyler Payne,C,1,0.006,2,0,0,0,0.0,0.0,CHC,570500,570500,3067,1,3.6e-05,4,0,0,0,0.0,0.0,No
