Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t_1,X_At_bats_t_1,X_Bateos_2_t_1,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t_1,X_Bateos_t_1,X_Dobles_2_t_1,X_Dobles_t_1,X_Home_runs_2_t_1,X_Home_runs_t_1,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t_1,X_Triples_2_t_1,X_Triples_t_1,X_WAR_2_t_1,X_WAR_t_1
MIL,SD,6.3,6.3,2020,2018.0,2018,2,1.0,1,1.0,0.0,0.0,3136.0,2916.0,56.0,54.0,81,144.0,0.025921000000000003,0.049284,0.161,0.222,9,12.0,750000,0.0,0.0,5,4.0,1.0,5.0,1,4.0,1,2.0,29,28.0,30,SD,Milwaukee Brewers,San Diego Padres,Wisconsin,21814609,12314609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,1024.0,35,32.0,36,34.0,163.0,162.0,Jhoulys Chacin,9500000,1750000.0,0.0,1.0,2.0,215.0,215.0,5,5.0,0.0,0.0,0.145924,0.23136099999999998,0.382,0.481,0.046224999999999995,0.039204,0.215,0.198,0.221,0.21,0.0,0.0,0.041209,0.049284,0.203,0.222,0.032041,0.067081,0.179,0.259,SP,SP,0.588957055214724,0.4382716049382716,0.0,0.0,1.0,16.0,1.0,4.0,UFA,0.24598393969452112,0.04896233996451165,8750000,1750000.0,0.22811219659765306,0.051492571289818344,8000000,1750000.0,0.08,0.023,0.2344048696793543,0.047764610593275594,8750000,1750000.0,4904.2009,6353.684099999999,70.03,79.71,0,0.0,0,0.0,15500000,7750000,1750000.0,103750000,8250000.0,15500000,1750000.0,7750000,96,71.0,3.0276,6.969600000000001,1.74,2.64,0.0,0.0,0.0,15.984564258333798,15.89495209964411,15.984564258333798,17,0.27469332557910064,0.2656026041495368,0.25069117959752923,-0.5596527826021767,0.20661568271841846,0.20661568271841846,-4.993150684931507,-2.2345358992263935,-0.8135593220338984,-0.049284,-0.222,-0.9019752336033946,-0.12121212121212122,-0.3481553119113957,-0.0,-0.0,-6.64935064935065,-2.578633484881217,-0.11568049999999999,-0.34011836175072935,-0.049284,-0.222,-0.067081,-0.259,-0.16842105263157894,-0.41039134083406165,-0.0,-0.0,-1.2672,-1.1256997823576231
MIN,MIL,6.1,6.1,2020,2020.0,2019,1,1.0,0,0.0,0.0,0.0,187489.0,223729.0,433.0,473.0,12321,12100.0,0.065536,0.054289000000000004,0.256,0.233,111,110.0,0,0.0,0.0,4,5.0,1.0,1.0,529,484.0,23,22.0,27,26.0,27,MIL,Minnesota Twins,Milwaukee Brewers,Minnesota,21177972,13677972.0,0.0,0.0,529.0,441.0,23.0,21.0,0.0,12769,12769.0,113,113.0,122,132.0,162.0,163.0,Jonathan Schoop,7500000,2833338.0,0.0,6.0,1.0,225.0,225.0,16,5.0,0.0,0.0,0.6037290000000001,0.4651240000000001,0.777,0.682,0.4872039999999999,0.4802489999999999,0.698,0.693,0.753,0.81,0.0,0.0,0.092416,0.07075600000000001,0.304,0.266,0.22372899999999998,0.173056,0.473,0.416,2B,2B,0.6234567901234568,0.588957055214724,0.0,0.0,3481.0,3721.0,59.0,61.0,UFA,0.19971565300192623,0.07965207356870802,7500000,2833338.0,0.20162578022935113,0.2433971035957193,7500000,8500000.0,0.06,0.026,0.17909485229561437,0.22726882969743534,7500000,8500000.0,1401.7535999999998,450.28839999999997,37.44,21.22,1,1.0,1,1.0,7500000,7500000,8500000.0,46800000,103750000.0,7500000,8500000.0,7500000,101,96.0,2.3104,5.8564,1.52,2.42,0.0,3.0,0.0,15.830413578506539,15.830413578506539,15.830413578506539,18,-0.1578098926927246,-0.01208406175719251,-0.037915658324668144,1.7240077051651364,-0.15375536503473786,-0.026050028531808156,403.11531531531534,20.07773182695982,-77.07006369426752,0.1827912457912458,0.42754092879073674,8.778955729143844,-14.235294117647058,3.7729688731351945,-11.605263157894736,3.4066498437460138,85.69798657718121,9.257320701865158,0.5168044444444445,0.7188911214116116,-0.18669129287598948,0.4320778782534342,0.33216122840690976,0.5763343026463978,-38.36082474226804,6.193611607315077,-0.3333333333333333,-0.5773502691896258,-0.8100138312586445,-0.9000076839997782
DET,MIN,6.1,6.1,2021,2020.0,2020,1,1.0,0,0.0,0.0,0.0,26244.0,187489.0,162.0,433.0,2025,12321.0,0.07728400000000002,0.065536,0.278,0.256,45,111.0,0,0.0,0.0,5,4.0,1.0,1.0,16,529.0,4,23.0,28,27.0,28,MIN,Detroit Tigers,Minnesota Twins,Michigan,23437231,21177972.0,0.0,0.0,64.0,529.0,8.0,23.0,0.0,1936,12769.0,44,113.0,44,122.0,57.0,162.0,Jonathan Schoop,2259259,7500000.0,0.0,11.0,6.0,225.0,225.0,16,16.0,0.0,0.0,0.6384010000000001,0.6037290000000001,0.799,0.777,0.5760810000000001,0.4872039999999999,0.759,0.698,0.759,0.753,0.0,0.0,0.104976,0.092416,0.324,0.304,0.225625,0.22372899999999998,0.475,0.473,2B,2B,0.4035087719298245,0.6234567901234568,0.0,0.0,529.0,3481.0,23.0,59.0,UFA,0.08357053045193918,0.19971565300192623,2259259,7500000.0,0.16901302370591845,0.20162578022935113,6100000,7500000.0,0.052,0.06,0.16901302370591845,0.17909485229561437,6100000,7500000.0,3783.4800999999998,1401.7535999999998,61.51,37.44,4,1.0,2,1.0,6100000,6100000,7500000.0,19350000,46800000.0,6100000,7500000.0,6100000,23,101.0,1.6641000000000001,2.3104,1.29,1.52,0.0,4.0,3.0,14.630547441379152,15.623799329143539,15.623799329143539,18,0.058874421179229586,-0.08343124821196662,-0.07807980586749669,-1.0693534327260377,0.08903465987445491,-0.03867067662847479,345.9206642066421,18.59894255614125,-73.77844311377245,0.20938019169329072,0.457580803458024,8.58943788112892,18.892857142857142,4.3465914396061125,17.06451612903226,4.130921946615823,87.45890410958904,9.351946541206758,0.730906779661017,0.8549308625035226,0.2531945205479452,0.5031843802702397,0.45289271255060726,0.6729730399879383,-37.83695652173913,6.151175214683706,-0.3333333333333333,-0.5773502691896258,-0.43185046728971965,-0.6571533057740178
DET,DET,6.1,6.1,2024,2021.0,2021,2,1.0,0,0.0,0.0,0.0,388129.0,26244.0,623.0,162.0,29929,2025.0,0.07728400000000002,0.07728400000000002,0.278,0.278,173,45.0,0,0.0,0.0,5,5.0,1.0,1.0,900,16.0,30,4.0,29,28.0,29,DET,Detroit Tigers,Detroit Tigers,Michigan,27937231,23437231.0,0.0,0.0,484.0,64.0,22.0,8.0,0.0,24336,1936.0,156,44.0,156,44.0,162.0,57.0,Jonathan Schoop,4500000,2259259.0,0.0,11.0,11.0,225.0,225.0,16,16.0,0.0,0.0,0.570025,0.6384010000000001,0.755,0.799,0.9273689999999999,0.5760810000000001,0.963,0.759,0.963,0.759,0.0,0.0,0.10304100000000001,0.104976,0.321,0.324,0.189225,0.225625,0.435,0.475,2B,2B,0.4753086419753086,0.4035087719298245,0.0,0.0,7056.0,529.0,84.0,23.0,UFA,0.12107623209797103,0.08357053045193918,4500000,2259259.0,0.11091039952581888,0.16901302370591845,4500000,6100000.0,0.052,0.052,0.10737463297727327,0.16901302370591845,4500000,6100000.0,2104.9744,3783.4800999999998,45.88,61.51,1,4.0,1,2.0,4500000,7500000,6100000.0,21500000,19350000.0,15000000,6100000.0,4500000,77,23.0,4.0,1.6641000000000001,2.0,1.29,0.0,4.0,4.0,15.319587954740548,15.319587954740548,15.319587954740548,18,0.058874421179229586,-0.08343124821196662,-0.07807980586749669,-1.0693534327260377,0.08903465987445491,-0.03867067662847479,-48.420664206642066,-6.958495829318435,-12.125748502994012,0.24691373801916938,0.4969041537551979,-3.4822045464036155,-0.5714285714285714,-0.7559289460184544,-2.064516129032258,-1.4368424162141993,-13.26027397260274,-3.6414659098504187,0.7728825665859566,0.879137399150984,0.2876054794520548,0.5362886158143344,0.4567307692307692,0.6758185919540607,-5.75,-2.39791576165636,-1.3333333333333333,1.1547005383792517,-0.31104672897196267,-0.5577156345055809
TB,ARI,6.1,6.1,2014,0.0,2013,1,1.0,1,1.0,0.0,0.0,133956.0,257049.0,366.0,507.0,7396,12996.0,0.055224999999999996,0.050625,0.235,0.225,86,114.0,0,0.0,0.0,10,4.0,2.0,1.0,144,361.0,12,19.0,30,28.0,31,TOR,Tampa Bay Rays,Arizona Diamondbacks,Florida,0,0.0,0.0,0.0,256.0,256.0,16.0,16.0,0.0,9216,18496.0,96,136.0,118,142.0,162.0,162.0,Kelly Johnson,0,0.0,0.0,1.0,1.0,195.0,195.0,4,5.0,0.0,0.0,0.5112249999999999,0.45968400000000004,0.715,0.678,0.346921,0.7055999999999999,0.589,0.84,0.724,0.877,0.0,0.0,0.093025,0.097969,0.305,0.313,0.16809999999999997,0.13322499999999998,0.41,0.365,2B,2B,0.5617283950617284,0.5,0.0,0.0,2704.0,3025.0,52.0,55.0,UFA,0.08406490271251332,0.18223439082466358,2450000,5850000.0,0.0776173285198556,0.18633453543373985,2450000,5850000.0,0.034,0.09,0.06907433380084152,0.18049506810023308,2450000,5850000.0,1607.2081000000003,910.8324,40.09,30.18,4,4.0,2,2.0,2450000,2450000,5800000.0,19090000,17750000.0,2450000,5800000.0,2450000,91,81.0,0.8464,3.2761,0.92,1.81,0.0,0.0,1.0,14.71159858252091,14.71159858252091,14.71159858252091,19,-0.09569765344849052,0.07616090121459218,0.06267208644717925,-2.6127956509532813,-0.12087224991201806,0.02631056258847897,440.9073756432247,20.997794542361458,-79.2439024390244,-0.16490228013029318,-0.4060816175724939,8.901904427650546,-10.93939393939394,3.307475463158259,11.636363636363637,3.4112114616897666,122.49006622516556,11.067523039287769,-0.4633911290322581,0.6807283812448678,0.24677329974811082,0.4967628204164547,-0.22390756302521006,-0.47318871819308,-37.8125,6.149186938124421,-1.0,-1.0,-0.960733137829912,0.980169953543727
BAL,TB,6.1,6.1,2015,2014.0,2014,1,1.0,1,1.0,0.0,0.0,70225.0,133956.0,265.0,366.0,3249,7396.0,0.046224999999999995,0.055224999999999996,0.215,0.235,57,86.0,0,0.0,0.0,10,10.0,1.0,2.0,196,144.0,14,12.0,31,30.0,32,TB,Baltimore Orioles,Tampa Bay Rays,Maryland,3967213,0.0,0.0,0.0,49.0,256.0,7.0,16.0,0.0,5625,9216.0,75,96.0,106,118.0,162.0,162.0,Kelly Johnson,983606,0.0,0.0,7.0,1.0,195.0,195.0,13,4.0,0.0,0.0,0.43428100000000003,0.5112249999999999,0.659,0.715,0.21436900000000003,0.346921,0.463,0.589,0.654,0.724,0.0,0.0,0.08761599999999999,0.093025,0.296,0.305,0.131044,0.16809999999999997,0.362,0.41,2B,2B,0.5925925925925926,0.5617283950617284,0.0,0.0,729.0,2704.0,27.0,52.0,UFA,0.03772988761742195,0.08406490271251332,983606,2450000.0,0.11646586345381528,0.0776173285198556,3000000,2450000.0,0.009,0.034,0.11490802739936888,0.06907433380084152,3000000,2450000.0,191.2689,1607.2081000000003,13.83,40.09,4,4.0,2,2.0,3000000,3000000,2450000.0,23300000,19090000.0,3000000,2450000.0,3000000,96,91.0,3.772757983627079,0.8464,1.9423588709677413,0.92,0.0,3.0,0.0,13.798980689346235,14.914122846632385,14.914122846632385,19,-0.05932137075753344,-0.22685869084653812,-0.22441273105927861,2.212402254177356,-0.06751437554428374,-0.21469718804478077,-218.5252854812398,14.782600768512955,-47.10828025477707,-0.11044999999999999,-0.33234018715767727,6.863547206421551,-4.645161290322581,-2.155263624321299,-5.446808510638298,-2.333839863966313,-57.9622641509434,7.613295222894184,-0.373975859546452,0.611535656807068,-0.16975364963503647,0.4120117105557031,-0.2055012224938875,0.4533224266390176,-23.11111111111111,-4.8074017006186525,2.0,1.414213562373095,-0.17308793456032723,-0.41603838111444386
NYM,BAL,6.1,6.1,2016,2015.0,2015,1,1.0,1,1.0,0.0,0.0,96100.0,70225.0,310.0,265.0,6724,3249.0,0.07022500000000001,0.046224999999999995,0.265,0.215,82,57.0,0,0.0,0.0,1,10.0,2.0,1.0,144,196.0,12,14.0,32,31.0,33,BAL,New York Mets,Baltimore Orioles,New York,5467213,3967213.0,0.0,0.0,196.0,49.0,14.0,7.0,0.0,6084,5625.0,78,75.0,111,106.0,161.0,162.0,Kelly Johnson,598360,983606.0,0.0,5.0,7.0,195.0,195.0,9,13.0,0.0,0.0,0.567009,0.43428100000000003,0.753,0.659,0.23232399999999997,0.21436900000000003,0.482,0.463,0.685,0.654,0.0,0.0,0.098596,0.08761599999999999,0.314,0.296,0.192721,0.131044,0.439,0.362,2B,2B,0.5527950310559007,0.5925925925925926,0.0,0.0,2209.0,729.0,47.0,27.0,UFA,0.018203529694052197,0.03772988761742195,598360,983606.0,0.013655844066747889,0.11646586345381528,598360,3000000.0,0.005,0.009,0.012571382123191532,0.11490802739936888,598360,3000000.0,1237.6324,191.2689,35.18,13.83,0,4.0,0,2.0,1500000,1500000,3000000.0,1450000,23300000.0,1500000,3000000.0,1500000,89,96.0,3.082907973586767,3.772757983627079,1.755821167883212,1.9423588709677413,0.0,2.0,3.0,13.301947858488397,13.301947858488397,13.301947858488397,19,0.0751788605241642,0.11404992494080068,0.1008393577147614,-2.6011078894654243,0.12639878889789902,0.17726945174330888,-117.82718120805369,-10.854822946877286,-20.433962264150942,-0.15008116883116882,-0.38740310895909036,-4.520394038593421,-5.297297297297297,-2.301585822275002,-1.5806451612903225,-1.2572371141874243,-37.25165562913907,-6.1034134407836955,-0.4846886160714286,-0.6961958173326156,-0.22996325459317582,-0.4795448410661675,-0.24448507462686564,-0.4944543200608784,-7.363636363636363,-2.7136021011998728,-0.5714285714285714,-0.7559289460184544,-0.9157179571910385,-0.9569315321333279
NYM,NYM,6.1,6.1,2017,2016.0,2016,1,1.0,1,1.0,0.0,0.0,92416.0,96100.0,304.0,310.0,5625,6724.0,0.061009,0.07022500000000001,0.247,0.265,75,82.0,0,0.0,0.0,9,1.0,2.0,2.0,196,144.0,14,12.0,33,32.0,34,NYM,New York Mets,New York Mets,New York,7717213,5467213.0,0.0,0.0,100.0,196.0,10.0,14.0,0.0,4489,6084.0,67,78.0,131,111.0,161.0,161.0,Kelly Johnson,1528693,598360.0,0.0,5.0,5.0,195.0,195.0,9,9.0,0.0,0.0,0.4872039999999999,0.567009,0.698,0.753,0.173056,0.23232399999999997,0.416,0.482,0.814,0.685,0.0,0.0,0.093636,0.098596,0.306,0.314,0.15288100000000002,0.192721,0.391,0.439,2B,2B,0.5403726708074534,0.5527950310559007,0.0,0.0,1156.0,2209.0,34.0,47.0,UFA,0.04414172318824669,0.018203529694052197,1528693,598360.0,0.04739223624672541,0.013655844066747889,2000000,598360.0,0.01,0.005,0.051153818784492495,0.012571382123191532,2250000,598360.0,122.9881,1237.6324,11.09,35.18,0,0.0,0,0.0,2000000,2000000,1500000.0,48757500,1450000.0,2000000,1500000.0,2000000,87,89.0,3.0175853971921485,3.082907973586767,1.7371198568872985,1.755821167883212,0.0,2.0,2.0,14.239923679924543,14.508657738524219,14.626440774180603,19,0.0751788605241642,0.11404992494080068,0.1008393577147614,-2.6011078894654243,0.12639878889789902,0.17726945174330888,-161.24161073825502,12.698094768045127,-42.289308176100626,0.2280032467532468,0.47749685522864627,6.503023002888781,-3.891891891891892,-1.9727878476642875,-6.32258064516129,-2.5144742283748487,-40.29139072847682,-6.347549978415044,0.6328225446428571,0.7955014422632162,-0.2587821522309711,-0.5087063516715425,0.35955410447761194,0.5996283052671979,-22.31313131313131,-4.723677731718297,-0.0,-0.0,-0.7482786343657201,-0.8650310019679758
SEA,SEA,6.1,6.1,2015,2014.0,2014,1,1.0,1,1.0,0.0,0.0,134689.0,360000.0,367.0,600.0,6400,27556.0,0.047524,0.07672900000000002,0.218,0.277,80,166.0,0,0.0,0.0,8,10.0,1.0,1.0,400,1156.0,20,34.0,30,29.0,31,SEA,Seattle Mariners,Seattle Mariners,Washington,24475386,17066000.0,0.0,0.0,64.0,529.0,8.0,23.0,0.0,9409,23104.0,97,152.0,98,156.0,161.0,162.0,Kendrys Morales,4393442,5250000.0,0.0,0.0,0.0,225.0,225.0,4,4.0,0.0,0.0,0.374544,0.6146560000000001,0.612,0.784,0.358801,0.8798439999999998,0.599,0.938,0.605,0.963,0.0,0.0,0.07507600000000002,0.11289600000000001,0.274,0.336,0.11424400000000001,0.20070400000000002,0.338,0.448,DH,DH,0.5341614906832298,0.4382716049382716,0.0,0.0,1764.0,6400.0,42.0,80.0,UFA,0.16889120810694414,0.18066069451684338,4393442,5250000.0,0.47791164658634544,0.1787003610108303,12000000,5250000.0,0.038,0.064,0.4612483645039636,0.16725105189340814,12000000,5250000.0,18.49,3445.6900000000005,4.3,58.7,0,0.0,0,0.0,7540983,12000000,5250000.0,267800000,28400000.0,12000000,5250000.0,7540983,86,71.0,3.772757983627079,8.179599999999999,1.9423588709677413,2.86,0.0,0.0,0.0,15.295623532510765,16.300417207752275,16.300417207752275,20,0.06068794801721522,-0.21225345549354852,-0.2312684622282104,6.453958106798364,0.06352064099207322,-0.06289490491748673,587.2756933115824,24.23377175166058,145.03157894736842,0.24435987261146502,0.494327697596913,12.042905751826193,28.195121951219512,5.309907904212606,-13.225,3.636619309193636,144.4,12.01665510863984,0.631063655030801,0.7943951504325797,0.29476762402088774,0.5429250629883352,0.3237161290322581,0.5689605689608535,59.25925925925926,7.69800358919501,-0.0,-0.0,-1.2337254901960784,-1.1107319614542828
KC,SEA,6.1,6.1,2017,2015.0,2015,2,1.0,1,1.0,0.0,0.0,323761.0,134689.0,569.0,367.0,27225,6400.0,0.0841,0.047524,0.29,0.218,165,80.0,0,0.0,0.0,10,8.0,2.0,1.0,1681,400.0,41,20.0,31,30.0,32,SEA,Kansas City Royals,Seattle Mariners,Missouri,31725386,24475386.0,0.0,0.0,484.0,64.0,22.0,8.0,0.0,22500,9409.0,150,97.0,158,98.0,161.0,161.0,Kendrys Morales,7250000,4393442.0,0.0,4.0,0.0,225.0,225.0,9,4.0,0.0,0.0,0.717409,0.374544,0.847,0.612,0.8574760000000001,0.358801,0.926,0.599,0.975,0.605,0.0,0.0,0.131044,0.07507600000000002,0.362,0.274,0.235225,0.11424400000000001,0.485,0.338,DH,DH,0.5838509316770186,0.5341614906832298,0.0,0.0,11236.0,1764.0,106.0,42.0,UFA,0.22245532916934355,0.16889120810694414,7250000,4393442.0,0.2116396342370213,0.47791164658634544,6500000,12000000.0,0.057,0.038,0.21799488704971576,0.4612483645039636,7250000,12000000.0,5288.1984,18.49,72.72,4.3,4,0.0,2,0.0,17000000,8500000,12000000.0,69025000,267800000.0,17000000,12000000.0,8500000,94,86.0,7.1289,3.772757983627079,2.67,1.9423588709677413,0.0,2.0,0.0,15.796512026830857,15.687312734865866,15.796512026830857,20,0.058392863759303304,0.062290412803634176,0.0894098605918755,-4.086881579896233,0.040252205803188446,0.040252205803188446,-224.85642737896495,14.995213482273767,-42.666666666666664,0.16675087719298246,0.4083514138496186,6.531972647421808,-11.11111111111111,3.3333333333333335,-2.206896551724138,-1.4855627054164149,-58.08024691358025,7.621039752788346,0.4550959902794654,0.6746080271383267,-0.19861375661375666,0.44566103331316353,-0.23410655737704922,0.48384559249521863,-23.210526315789473,4.817730411281796,-0.0,-0.0,1.4399839632164422,1.1999933179882472
TOR,KC,6.1,6.1,2020,2017.0,2017,3,2.0,1,2.0,0.0,0.0,310249.0,311364.0,557.0,558.0,19321,21609.0,0.0625,0.06916900000000001,0.25,0.263,139,147.0,0,0.0,0.0,6,10.0,1.0,2.0,625,576.0,25,24.0,33,31.0,34,KC,Toronto Blue Jays,Kansas City Royals,Toronto,51326205,41326205.0,0.0,0.0,784.0,900.0,28.0,30.0,0.0,19881,22201.0,141,149.0,150,154.0,162.0,161.0,Kendrys Morales,10000000,9600819.0,0.0,2.0,4.0,225.0,225.0,7,9.0,0.0,0.0,0.567009,0.6320250000000001,0.753,0.795,0.7569,0.8464,0.87,0.92,0.926,0.951,0.0,0.0,0.094864,0.10692900000000001,0.308,0.327,0.198025,0.21902400000000002,0.445,0.468,DH,DH,0.4691358024691358,0.5031055900621118,0.0,0.0,7225.0,8649.0,85.0,93.0,UFA,0.2809472430056481,0.2790744100399625,10000000,9650000.0,0.30189853246930626,0.2696673811224895,10000000,9000000.0,0.057,0.068,0.2800416736021313,0.2683924179266701,10000000,9650000.0,388.87839999999994,1960.7184000000002,19.72,44.28,0,0.0,0,0.0,33000000,11000000,8500000.0,70000000,186750000.0,33000000,17000000.0,11000000,76,81.0,0.0009,0.8649000000000001,0.03,0.93,0.0,2.0,2.0,16.11809565095832,16.11809565095832,16.11809565095832,20,0.058392863759303304,0.062290412803634176,0.0894098605918755,-4.086881579896233,0.040252205803188446,0.040252205803188446,558.0,23.622023622035435,135.9056603773585,0.1999104046242775,0.4471134136036152,11.657858310056719,18.0,4.242640687119285,30.0,5.477225575051661,149.0,12.206555615733704,0.6975993377483444,0.835224124261473,0.2741769230769231,0.5236190629426349,0.4056,0.6368673331236263,93.0,9.643650760992955,-0.0,-0.0,-0.17943983402489627,-0.4236033923670776
NYY,BAL,6.2,6.2,2014,2013.0,2013,1,3.0,0,2.0,0.0,0.0,198025.0,208849.0,445.0,457.0,9604,10201.0,0.0484,0.048841,0.22,0.221,98,101.0,0,333333.0,0.0,8,5.0,2.0,1.0,196,676.0,14,26.0,29,26.0,29,CLE,New York Yankees,Baltimore Orioles,New York,21819491,15199000.0,0.0,0.0,441.0,529.0,21.0,23.0,0.0,15129,17424.0,123,132.0,135,135.0,162.0,162.0,Mark Reynolds,120491,7833334.0,0.0,40.0,7.0,220.0,220.0,50,12.0,0.0,0.0,0.48860099999999995,0.582169,0.699,0.763,0.5760810000000001,0.664225,0.759,0.815,0.833,0.833,0.0,0.0,0.093636,0.11222500000000002,0.306,0.335,0.154449,0.18404099999999998,0.393,0.429,3B,3B,0.5246913580246914,0.5740740740740741,0.0,0.0,4489.0,4761.0,67.0,69.0,UFA,0.0037003432945443733,0.24425739346108988,120491,7833333.0,0.0068592057761732855,0.23971616630985632,490000,7500000.0,0.001,0.095,0.0003506311360448808,0.24264998875413596,490000,7833333.0,893.4121,1525.6836,29.89,39.06,0,0.0,0,0.0,0,490000,4833333.0,64000000,6675000.0,490000,14500000.0,0,85,93.0,3.85329732893367,0.04000000000000001,1.9629817444219062,0.2,0.0,27.0,3.0,11.699330340326819,13.102160670086809,13.102160670086809,21,0.21634471889905516,0.2577269603067982,0.19341367436930135,0.4277382881411391,0.38859481455173617,0.1893325129771415,332.033386327504,18.221783291640364,-57.30898876404494,-0.13417857142857145,0.3663039331328172,7.5702700588582,21.125,4.596194077712559,22.041666666666668,4.694855340334425,115.3907284768212,10.742007655779304,0.5758348170128587,0.758837806789342,0.26159673659673666,0.5114652838626846,0.3119338983050847,0.5585104281077343,56.67857142857143,7.528517213141737,-0.0,-0.0,-0.006944444444444446,-0.08333333333333334
